date,location_key,state_name,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_persons_fully_vaccinated_pfizer,cumulative_persons_fully_vaccinated_pfizer,new_persons_fully_vaccinated_moderna,cumulative_persons_fully_vaccinated_moderna,new_persons_fully_vaccinated_janssen,cumulative_persons_fully_vaccinated_janssen
2021-07-06,US_HI,Hawaii,259.0,993161.0,336.0,739265.0,217.0,426593.0,69.0,257274.0,50.0,37314.0
2021-07-07,US_HI,Hawaii,409.0,993570.0,884.0,740149.0,573.0,427166.0,267.0,257541.0,44.0,37358.0
2021-07-08,US_HI,Hawaii,700.0,994270.0,1038.0,741187.0,624.0,427790.0,286.0,257827.0,128.0,37486.0
2021-07-09,US_HI,Hawaii,713.0,994983.0,1099.0,742286.0,645.0,428435.0,332.0,258159.0,122.0,37608.0
2021-07-10,US_HI,Hawaii,1033.0,996016.0,1403.0,743689.0,1035.0,429470.0,187.0,258346.0,181.0,37789.0
2021-07-11,US_HI,Hawaii,880.0,996896.0,1485.0,745174.0,1184.0,430654.0,195.0,258541.0,106.0,37895.0
2021-07-12,US_HI,Hawaii,163.0,997059.0,191.0,745365.0,148.0,430802.0,28.0,258569.0,15.0,37910.0
2021-07-13,US_HI,Hawaii,373.0,997432.0,470.0,745835.0,288.0,431090.0,145.0,258714.0,37.0,37947.0
2021-07-14,US_HI,Hawaii,682.0,998114.0,801.0,746636.0,403.0,431493.0,257.0,258971.0,142.0,38089.0
2021-07-15,US_HI,Hawaii,674.0,998788.0,773.0,747409.0,393.0,431886.0,279.0,259250.0,100.0,38189.0
2021-07-16,US_HI,Hawaii,885.0,999673.0,959.0,748368.0,601.0,432487.0,200.0,259450.0,157.0,38346.0
2021-07-17,US_HI,Hawaii,877.0,1000550.0,1020.0,749388.0,741.0,433228.0,172.0,259622.0,106.0,38452.0
2021-07-18,US_HI,Hawaii,1012.0,1001562.0,1076.0,750464.0,760.0,433988.0,173.0,259795.0,142.0,38594.0
2021-07-19,US_HI,Hawaii,221.0,1001783.0,233.0,750697.0,156.0,434144.0,50.0,259845.0,27.0,38621.0
2021-07-20,US_HI,Hawaii,0.0,1001783.0,0.0,750697.0,0.0,434144.0,0.0,259845.0,0.0,38621.0
2021-07-21,US_HI,Hawaii,-148.0,1001635.0,653.0,751350.0,106.0,434250.0,305.0,260150.0,242.0,38863.0
2021-07-22,US_HI,Hawaii,869.0,1002504.0,710.0,752060.0,414.0,434664.0,174.0,260324.0,122.0,38985.0
2021-07-23,US_HI,Hawaii,1054.0,1003558.0,835.0,752895.0,536.0,435200.0,140.0,260464.0,159.0,39144.0
2021-07-24,US_HI,Hawaii,149.0,1003707.0,163.0,753058.0,144.0,435344.0,12.0,260476.0,7.0,39151.0
2021-07-25,US_HI,Hawaii,1266.0,1004973.0,1089.0,754147.0,727.0,436071.0,209.0,260685.0,153.0,39304.0
2021-07-26,US_HI,Hawaii,1149.0,1006122.0,805.0,754952.0,574.0,436645.0,114.0,260799.0,117.0,39421.0
2021-07-27,US_HI,Hawaii,39.0,1006161.0,15.0,754967.0,5.0,436650.0,4.0,260803.0,6.0,39427.0
2021-07-28,US_HI,Hawaii,1725.0,1007886.0,949.0,755916.0,460.0,437110.0,238.0,261041.0,251.0,39678.0
2021-07-29,US_HI,Hawaii,1103.0,1008989.0,724.0,756640.0,479.0,437589.0,120.0,261161.0,125.0,39803.0
2021-07-30,US_HI,Hawaii,989.0,1009978.0,696.0,757336.0,416.0,438005.0,145.0,261306.0,135.0,39938.0
2021-07-31,US_HI,Hawaii,1195.0,1011173.0,816.0,758152.0,530.0,438535.0,109.0,261415.0,177.0,40115.0
2021-08-01,US_HI,Hawaii,1187.0,1012360.0,931.0,759083.0,635.0,439170.0,189.0,261604.0,107.0,40222.0
2021-08-02,US_HI,Hawaii,190.0,1012550.0,88.0,759171.0,78.0,439248.0,3.0,261607.0,7.0,40229.0
2021-08-03,US_HI,Hawaii,958.0,1013508.0,435.0,759606.0,296.0,439544.0,59.0,261666.0,80.0,40309.0
2021-08-04,US_HI,Hawaii,1189.0,1014697.0,619.0,760225.0,450.0,439994.0,55.0,261721.0,114.0,40423.0
2021-08-05,US_HI,Hawaii,1361.0,1016058.0,708.0,760933.0,392.0,440386.0,122.0,261843.0,195.0,40618.0
2021-08-06,US_HI,Hawaii,1356.0,1017414.0,661.0,761594.0,395.0,440781.0,88.0,261931.0,178.0,40796.0
2021-08-07,US_HI,Hawaii,1816.0,1019230.0,855.0,762449.0,576.0,441357.0,55.0,261986.0,223.0,41019.0
2021-08-08,US_HI,Hawaii,1591.0,1020821.0,725.0,763174.0,519.0,441876.0,75.0,262061.0,131.0,41150.0
2021-08-09,US_HI,Hawaii,491.0,1021312.0,238.0,763412.0,99.0,441975.0,65.0,262126.0,74.0,41224.0
2021-08-10,US_HI,Hawaii,922.0,1022234.0,634.0,764046.0,362.0,442337.0,64.0,262190.0,208.0,41432.0
2021-08-11,US_HI,Hawaii,1401.0,1023635.0,753.0,764799.0,381.0,442718.0,114.0,262304.0,258.0,41690.0
2021-08-12,US_HI,Hawaii,1689.0,1025324.0,943.0,765742.0,533.0,443251.0,124.0,262428.0,286.0,41976.0
2021-08-13,US_HI,Hawaii,1673.0,1026997.0,966.0,766708.0,556.0,443807.0,74.0,262502.0,336.0,42312.0
2021-08-14,US_HI,Hawaii,1656.0,1028653.0,966.0,767674.0,611.0,444418.0,98.0,262600.0,257.0,42569.0
2021-08-15,US_HI,Hawaii,1627.0,1030280.0,940.0,768614.0,763.0,445181.0,64.0,262664.0,113.0,42682.0
2021-08-16,US_HI,Hawaii,634.0,1030914.0,330.0,768944.0,230.0,445411.0,17.0,262681.0,83.0,42765.0
2021-08-17,US_HI,Hawaii,1111.0,1032025.0,631.0,769575.0,419.0,445830.0,25.0,262706.0,187.0,42952.0
2021-08-18,US_HI,Hawaii,261.0,1032286.0,201.0,769776.0,167.0,445997.0,23.0,262729.0,11.0,42963.0
2021-08-19,US_HI,Hawaii,2657.0,1034943.0,1571.0,771347.0,980.0,446977.0,233.0,262962.0,358.0,43321.0
2021-08-20,US_HI,Hawaii,1775.0,1036718.0,1007.0,772354.0,648.0,447625.0,152.0,263114.0,207.0,43528.0
2021-08-21,US_HI,Hawaii,1363.0,1038081.0,785.0,773139.0,597.0,448222.0,83.0,263197.0,105.0,43633.0
2021-08-22,US_HI,Hawaii,821.0,1038902.0,823.0,773962.0,644.0,448866.0,74.0,263271.0,105.0,43738.0
2021-08-23,US_HI,Hawaii,351.0,1039253.0,287.0,774249.0,175.0,449041.0,69.0,263340.0,43.0,43781.0
2021-08-24,US_HI,Hawaii,857.0,1040110.0,525.0,774774.0,366.0,449407.0,75.0,263415.0,84.0,43865.0
2021-08-25,US_HI,Hawaii,1320.0,1041430.0,1001.0,775775.0,718.0,450125.0,155.0,263570.0,128.0,43993.0
2021-08-26,US_HI,Hawaii,1491.0,1042921.0,1088.0,776863.0,794.0,450919.0,127.0,263697.0,167.0,44160.0
2021-08-27,US_HI,Hawaii,1515.0,1044436.0,1173.0,778036.0,919.0,451838.0,113.0,263810.0,141.0,44301.0
2021-08-28,US_HI,Hawaii,0.0,1044436.0,0.0,778036.0,0.0,451838.0,0.0,263810.0,0.0,44301.0
2021-08-29,US_HI,Hawaii,3266.0,1047702.0,2976.0,781012.0,2427.0,454265.0,284.0,264094.0,265.0,44566.0
2021-08-30,US_HI,Hawaii,586.0,1048288.0,704.0,781716.0,599.0,454864.0,47.0,264141.0,58.0,44624.0
2021-08-31,US_HI,Hawaii,757.0,1049045.0,586.0,782302.0,417.0,455281.0,70.0,264211.0,99.0,44723.0
2021-09-01,US_HI,Hawaii,1787.0,1050832.0,1500.0,783802.0,1089.0,456370.0,200.0,264411.0,211.0,44934.0
2021-09-02,US_HI,Hawaii,395.0,1051227.0,237.0,784039.0,194.0,456564.0,30.0,264441.0,13.0,44947.0
2021-09-03,US_HI,Hawaii,3070.0,1054297.0,2464.0,786503.0,1781.0,458345.0,355.0,264796.0,328.0,45275.0
2021-09-04,US_HI,Hawaii,2745.0,1057042.0,1811.0,788314.0,1410.0,459755.0,220.0,265016.0,181.0,45456.0
2021-09-05,US_HI,Hawaii,0.0,1057042.0,0.0,788314.0,0.0,459755.0,0.0,265016.0,0.0,45456.0
2021-09-06,US_HI,Hawaii,0.0,1057042.0,0.0,788314.0,0.0,459755.0,0.0,265016.0,0.0,45456.0
2021-09-07,US_HI,Hawaii,2811.0,1059853.0,2274.0,790588.0,1738.0,461493.0,292.0,265308.0,244.0,45700.0
2021-09-08,US_HI,Hawaii,803.0,1060656.0,739.0,791327.0,524.0,462017.0,126.0,265434.0,89.0,45789.0
2021-09-09,US_HI,Hawaii,1990.0,1062646.0,1733.0,793060.0,1254.0,463271.0,294.0,265728.0,185.0,45974.0
2021-09-10,US_HI,Hawaii,2443.0,1065089.0,1818.0,794878.0,1390.0,464661.0,254.0,265982.0,174.0,46148.0
2021-09-11,US_HI,Hawaii,2362.0,1067451.0,1733.0,796611.0,1371.0,466032.0,235.0,266217.0,127.0,46275.0
2021-09-12,US_HI,Hawaii,1807.0,1069258.0,1578.0,798189.0,1259.0,467291.0,190.0,266407.0,129.0,46404.0
2021-09-13,US_HI,Hawaii,0.0,1069258.0,0.0,798189.0,0.0,467291.0,0.0,266407.0,0.0,46404.0
2021-09-14,US_HI,Hawaii,2004.0,1071262.0,1540.0,799729.0,998.0,468289.0,194.0,266601.0,348.0,46752.0
2021-09-15,US_HI,Hawaii,1534.0,1072796.0,1251.0,800980.0,815.0,469104.0,263.0,266864.0,173.0,46925.0
2021-09-16,US_HI,Hawaii,1812.0,1074608.0,1628.0,802608.0,1067.0,470171.0,257.0,267121.0,304.0,47229.0
2021-09-17,US_HI,Hawaii,1602.0,1076210.0,1555.0,804163.0,1018.0,471189.0,239.0,267360.0,298.0,47527.0
2021-09-18,US_HI,Hawaii,1447.0,1077657.0,1555.0,805718.0,1159.0,472348.0,178.0,267538.0,217.0,47744.0
2021-09-19,US_HI,Hawaii,1311.0,1078968.0,1468.0,807186.0,1167.0,473515.0,152.0,267690.0,149.0,47893.0
2021-09-20,US_HI,Hawaii,299.0,1079267.0,387.0,807573.0,320.0,473835.0,31.0,267721.0,36.0,47929.0
2021-09-21,US_HI,Hawaii,813.0,1080080.0,825.0,808398.0,489.0,474324.0,166.0,267887.0,170.0,48099.0
2021-09-22,US_HI,Hawaii,-1283.0,1078797.0,980.0,809378.0,1235.0,475559.0,-507.0,267380.0,251.0,48350.0
2021-09-23,US_HI,Hawaii,1212.0,1080009.0,1501.0,810879.0,1141.0,476700.0,173.0,267553.0,187.0,48537.0
2021-09-24,US_HI,Hawaii,1114.0,1081123.0,1474.0,812353.0,1132.0,477832.0,177.0,267730.0,165.0,48702.0
2021-09-25,US_HI,Hawaii,1159.0,1082282.0,1850.0,814203.0,1500.0,479332.0,181.0,267911.0,168.0,48870.0
2021-09-26,US_HI,Hawaii,1112.0,1083394.0,1686.0,815889.0,1422.0,480754.0,138.0,268049.0,124.0,48994.0
2021-09-27,US_HI,Hawaii,343.0,1083737.0,651.0,816540.0,547.0,481301.0,52.0,268101.0,52.0,49046.0
2021-09-28,US_HI,Hawaii,0.0,1083737.0,0.0,816540.0,0.0,481301.0,0.0,268101.0,0.0,49046.0
2021-09-29,US_HI,Hawaii,1790.0,1085527.0,1689.0,818229.0,1195.0,482496.0,251.0,268352.0,242.0,49288.0
2021-09-30,US_HI,Hawaii,840.0,1086367.0,1269.0,819498.0,1027.0,483523.0,110.0,268462.0,133.0,49421.0
2021-10-01,US_HI,Hawaii,1410.0,1087777.0,2122.0,821620.0,1660.0,485183.0,225.0,268687.0,239.0,49660.0
2021-10-02,US_HI,Hawaii,958.0,1088735.0,1217.0,822837.0,951.0,486134.0,138.0,268825.0,127.0,49787.0
2021-10-03,US_HI,Hawaii,187.0,1088922.0,104.0,822941.0,61.0,486195.0,42.0,268867.0,1.0,49788.0
2021-10-04,US_HI,Hawaii,969.0,1089891.0,1305.0,824246.0,1076.0,487271.0,92.0,268959.0,137.0,49925.0
2021-10-05,US_HI,Hawaii,741.0,1090632.0,872.0,825118.0,709.0,487980.0,83.0,269042.0,80.0,50005.0
2021-10-06,US_HI,Hawaii,1134.0,1091766.0,1187.0,826305.0,856.0,488836.0,85.0,269127.0,219.0,50224.0
2021-10-07,US_HI,Hawaii,1000.0,1092766.0,1042.0,827347.0,768.0,489604.0,129.0,269256.0,145.0,50369.0
2021-10-08,US_HI,Hawaii,1040.0,1093806.0,1060.0,828407.0,732.0,490336.0,207.0,269463.0,119.0,50488.0
2021-10-09,US_HI,Hawaii,173.0,1093979.0,50.0,828457.0,33.0,490369.0,12.0,269475.0,5.0,50493.0
2021-10-10,US_HI,Hawaii,0.0,1093979.0,0.0,828457.0,0.0,490369.0,0.0,269475.0,0.0,50493.0
2021-10-11,US_HI,Hawaii,0.0,1093979.0,0.0,828457.0,0.0,490369.0,0.0,269475.0,0.0,50493.0
2021-10-12,US_HI,Hawaii,2308.0,1096287.0,2415.0,830872.0,1785.0,492154.0,281.0,269756.0,348.0,50841.0
2021-10-13,US_HI,Hawaii,794.0,1097081.0,893.0,831765.0,679.0,492833.0,132.0,269888.0,82.0,50923.0
2021-10-14,US_HI,Hawaii,1095.0,1098176.0,1509.0,833274.0,1180.0,494013.0,224.0,270112.0,104.0,51027.0
2021-10-15,US_HI,Hawaii,888.0,1099064.0,746.0,834020.0,517.0,494530.0,114.0,270226.0,115.0,51142.0
2021-10-16,US_HI,Hawaii,990.0,1100054.0,871.0,834891.0,643.0,495173.0,125.0,270351.0,103.0,51245.0
2021-10-17,US_HI,Hawaii,750.0,1100804.0,572.0,835463.0,421.0,495594.0,86.0,270437.0,64.0,51309.0
2021-10-18,US_HI,Hawaii,296.0,1101100.0,181.0,835644.0,139.0,495733.0,19.0,270456.0,23.0,51332.0
2021-10-19,US_HI,Hawaii,2255.0,1103355.0,2265.0,837909.0,1772.0,497505.0,385.0,270841.0,108.0,51440.0
2021-10-20,US_HI,Hawaii,1083.0,1104438.0,906.0,838815.0,606.0,498111.0,151.0,270992.0,145.0,51585.0
2021-10-21,US_HI,Hawaii,954.0,1105392.0,830.0,839645.0,585.0,498696.0,131.0,271123.0,112.0,51697.0
2021-10-22,US_HI,Hawaii,1864.0,1107256.0,1432.0,841077.0,949.0,499645.0,314.0,271437.0,168.0,51865.0
2021-10-23,US_HI,Hawaii,894.0,1108150.0,781.0,841858.0,520.0,500165.0,132.0,271569.0,127.0,51992.0
2021-10-24,US_HI,Hawaii,793.0,1108943.0,677.0,842535.0,510.0,500675.0,96.0,271665.0,70.0,52062.0
2021-10-25,US_HI,Hawaii,339.0,1109282.0,209.0,842744.0,174.0,500849.0,10.0,271675.0,25.0,52087.0
2021-10-26,US_HI,Hawaii,644.0,1109926.0,568.0,843312.0,389.0,501238.0,65.0,271740.0,111.0,52198.0
2021-10-27,US_HI,Hawaii,1189.0,1111115.0,742.0,844054.0,440.0,501678.0,158.0,271898.0,144.0,52342.0
2021-10-28,US_HI,Hawaii,1270.0,1112385.0,686.0,844740.0,380.0,502058.0,171.0,272069.0,134.0,52476.0
2021-10-29,US_HI,Hawaii,269.0,1112654.0,99.0,844839.0,77.0,502135.0,18.0,272087.0,4.0,52480.0
2021-10-30,US_HI,Hawaii,2324.0,1114978.0,1236.0,846075.0,722.0,502857.0,281.0,272368.0,232.0,52712.0
2021-10-31,US_HI,Hawaii,970.0,1115948.0,718.0,846793.0,505.0,503362.0,93.0,272461.0,120.0,52832.0
2021-11-01,US_HI,Hawaii,353.0,1116301.0,241.0,847034.0,154.0,503516.0,28.0,272489.0,58.0,52890.0
2021-11-02,US_HI,Hawaii,1661.0,1117962.0,352.0,847386.0,221.0,503737.0,70.0,272559.0,61.0,52951.0
2021-11-03,US_HI,Hawaii,1441.0,1119403.0,849.0,848235.0,509.0,504246.0,163.0,272722.0,177.0,53128.0
2021-11-04,US_HI,Hawaii,1160.0,1120563.0,817.0,849052.0,516.0,504762.0,172.0,272894.0,129.0,53257.0
2021-11-05,US_HI,Hawaii,1595.0,1122158.0,718.0,849770.0,435.0,505197.0,151.0,273045.0,131.0,53388.0
2021-11-06,US_HI,Hawaii,2008.0,1124166.0,740.0,850510.0,420.0,505617.0,197.0,273242.0,123.0,53511.0
2021-11-07,US_HI,Hawaii,2012.0,1126178.0,665.0,851175.0,423.0,506040.0,153.0,273395.0,89.0,53600.0
2021-11-08,US_HI,Hawaii,804.0,1126982.0,160.0,851335.0,99.0,506139.0,39.0,273434.0,21.0,53621.0
2021-11-09,US_HI,Hawaii,85.0,1127067.0,25.0,851360.0,14.0,506153.0,9.0,273443.0,3.0,53624.0
2021-11-10,US_HI,Hawaii,1803.0,1128870.0,741.0,852101.0,497.0,506650.0,130.0,273573.0,114.0,53738.0
2021-11-11,US_HI,Hawaii,0.0,1128870.0,0.0,852101.0,0.0,506650.0,0.0,273573.0,0.0,53738.0
2021-11-12,US_HI,Hawaii,6194.0,1135064.0,1890.0,853991.0,1182.0,507832.0,446.0,274019.0,262.0,54000.0
2021-11-13,US_HI,Hawaii,1708.0,1136772.0,592.0,854583.0,387.0,508219.0,151.0,274170.0,54.0,54054.0
2021-11-14,US_HI,Hawaii,220.0,1136992.0,62.0,854645.0,36.0,508255.0,13.0,274183.0,13.0,54067.0
2021-11-15,US_HI,Hawaii,2492.0,1139484.0,616.0,855261.0,414.0,508669.0,145.0,274328.0,57.0,54124.0
2021-11-16,US_HI,Hawaii,1787.0,1141271.0,388.0,855649.0,236.0,508905.0,109.0,274437.0,43.0,54167.0
2021-11-17,US_HI,Hawaii,2238.0,1143509.0,651.0,856300.0,365.0,509270.0,186.0,274623.0,99.0,54266.0
2021-11-18,US_HI,Hawaii,0.0,1143509.0,0.0,856300.0,0.0,509270.0,0.0,274623.0,0.0,54266.0
2021-11-19,US_HI,Hawaii,1626.0,1145135.0,656.0,856956.0,403.0,509673.0,153.0,274776.0,100.0,54366.0
2021-11-20,US_HI,Hawaii,2374.0,1147509.0,644.0,857600.0,355.0,510028.0,164.0,274940.0,125.0,54491.0
2021-11-21,US_HI,Hawaii,1933.0,1149442.0,567.0,858167.0,366.0,510394.0,119.0,275059.0,81.0,54572.0
2021-11-22,US_HI,Hawaii,2985.0,1152427.0,636.0,858803.0,418.0,510812.0,142.0,275201.0,76.0,54648.0
2021-11-23,US_HI,Hawaii,0.0,1152427.0,0.0,858803.0,0.0,510812.0,0.0,275201.0,0.0,54648.0
2021-11-24,US_HI,Hawaii,3870.0,1156297.0,1190.0,859993.0,689.0,511501.0,339.0,275540.0,162.0,54810.0
2021-11-25,US_HI,Hawaii,0.0,1156297.0,0.0,859993.0,0.0,511501.0,0.0,275540.0,0.0,54810.0
2021-11-26,US_HI,Hawaii,0.0,1156297.0,0.0,859993.0,0.0,511501.0,0.0,275540.0,0.0,54810.0
2021-11-27,US_HI,Hawaii,0.0,1156297.0,0.0,859993.0,0.0,511501.0,0.0,275540.0,0.0,54810.0
2021-11-28,US_HI,Hawaii,0.0,1156297.0,0.0,859993.0,0.0,511501.0,0.0,275540.0,0.0,54810.0
2021-11-29,US_HI,Hawaii,0.0,1156297.0,0.0,859993.0,0.0,511501.0,0.0,275540.0,0.0,54810.0
2021-11-30,US_HI,Hawaii,6045.0,1162342.0,3891.0,863884.0,3207.0,514708.0,441.0,275981.0,241.0,55051.0
2021-12-01,US_HI,Hawaii,303.0,1162645.0,72.0,863956.0,36.0,514744.0,15.0,275996.0,21.0,55072.0
2021-12-02,US_HI,Hawaii,3431.0,1166076.0,3125.0,867081.0,2593.0,517337.0,358.0,276354.0,174.0,55246.0
2021-12-03,US_HI,Hawaii,1965.0,1168041.0,1870.0,868951.0,1557.0,518894.0,217.0,276571.0,96.0,55342.0
2021-12-04,US_HI,Hawaii,1917.0,1169958.0,1432.0,870383.0,1172.0,520066.0,181.0,276752.0,79.0,55421.0
2021-12-05,US_HI,Hawaii,1727.0,1171685.0,2184.0,872567.0,1997.0,522063.0,133.0,276885.0,53.0,55474.0
2021-12-06,US_HI,Hawaii,580.0,1172265.0,515.0,873082.0,439.0,522502.0,60.0,276945.0,16.0,55490.0
2021-12-07,US_HI,Hawaii,1199.0,1173464.0,1959.0,875041.0,1785.0,524287.0,130.0,277075.0,44.0,55534.0
2021-12-08,US_HI,Hawaii,1916.0,1175380.0,1829.0,876870.0,1508.0,525795.0,210.0,277285.0,111.0,55645.0
2021-12-09,US_HI,Hawaii,1835.0,1177215.0,1209.0,878079.0,898.0,526693.0,219.0,277504.0,92.0,55737.0
2021-12-10,US_HI,Hawaii,1856.0,1179071.0,1732.0,879811.0,1387.0,528080.0,213.0,277717.0,131.0,55868.0
2021-01-12,US_IA,Iowa,,91969.0,,6099.0,,,,,,
2021-01-14,US_IA,Iowa,8836.0,100805.0,0.0,,,,,,,
2021-01-15,US_IA,Iowa,7251.0,108056.0,4643.0,10742.0,,,,,,
2021-01-19,US_IA,Iowa,21986.0,130042.0,1887.0,12629.0,,,,,,
2021-01-20,US_IA,Iowa,3486.0,133528.0,1366.0,13995.0,,,,,,
2021-01-21,US_IA,Iowa,5972.0,139500.0,2865.0,16860.0,,,,,,
2021-01-22,US_IA,Iowa,6142.0,145642.0,5569.0,22429.0,,,,,,
2021-01-23,US_IA,Iowa,5503.0,151145.0,3997.0,26426.0,,,,,,
2021-01-24,US_IA,Iowa,6490.0,157635.0,4523.0,30949.0,,,,,,
2021-01-25,US_IA,Iowa,3810.0,161445.0,1200.0,32149.0,,,,,,
2021-01-26,US_IA,Iowa,1350.0,162795.0,398.0,32547.0,,,,,,
2021-01-27,US_IA,Iowa,2671.0,165466.0,3520.0,36067.0,,,,,,
2021-01-28,US_IA,Iowa,3875.0,169341.0,4410.0,40477.0,,,,,,
2021-01-29,US_IA,Iowa,5314.0,174655.0,6308.0,46785.0,,,,,,
2021-01-30,US_IA,Iowa,7882.0,182537.0,5539.0,52324.0,,,,,,
2021-01-31,US_IA,Iowa,8152.0,190689.0,6043.0,58367.0,,,,,,
2021-02-01,US_IA,Iowa,3320.0,194009.0,1892.0,60259.0,,,,,,
2021-02-02,US_IA,Iowa,1225.0,195234.0,826.0,61085.0,,,,,,
2021-02-03,US_IA,Iowa,4008.0,199242.0,3149.0,64234.0,,,,,,
2021-02-04,US_IA,Iowa,7274.0,206516.0,5167.0,69401.0,,,,,,
2021-02-05,US_IA,Iowa,9177.0,215693.0,4851.0,74252.0,,,,,,
2021-02-06,US_IA,Iowa,8744.0,224437.0,6388.0,80640.0,,,,,,
2021-02-07,US_IA,Iowa,13117.0,237554.0,6733.0,87373.0,,,,,,
2021-02-08,US_IA,Iowa,14795.0,252349.0,2133.0,89506.0,,,,,,
2021-02-09,US_IA,Iowa,5110.0,257459.0,1019.0,90525.0,,,,,,
2021-02-10,US_IA,Iowa,11515.0,268974.0,5125.0,95650.0,,,,,,
2021-02-11,US_IA,Iowa,13622.0,282596.0,4336.0,99986.0,,,,,,
2021-02-12,US_IA,Iowa,16436.0,299032.0,4636.0,104622.0,,,,,,
2021-02-13,US_IA,Iowa,18819.0,317851.0,5038.0,109660.0,,,,,,
2021-02-14,US_IA,Iowa,17920.0,335771.0,5747.0,115407.0,,,,,,
2021-02-15,US_IA,Iowa,,,,,,,,,,
2021-02-16,US_IA,Iowa,24530.0,360301.0,4458.0,119865.0,,,,,,
2021-02-17,US_IA,Iowa,7276.0,367577.0,2426.0,122291.0,,,,,,
2021-02-18,US_IA,Iowa,10271.0,377848.0,1820.0,124111.0,,,,,,
2021-02-19,US_IA,Iowa,34078.0,411926.0,10884.0,134995.0,,,,,,
2021-02-20,US_IA,Iowa,18503.0,430429.0,6109.0,141104.0,,,,,,
2021-02-21,US_IA,Iowa,15443.0,445872.0,6511.0,147615.0,,,,,,
2021-02-22,US_IA,Iowa,12762.0,458634.0,4543.0,152158.0,,,,,,
2021-02-23,US_IA,Iowa,2987.0,461621.0,1177.0,153335.0,,,,,,
2021-02-24,US_IA,Iowa,0.0,461621.0,1986.0,155321.0,,,,,,
2021-02-25,US_IA,Iowa,5081.0,466702.0,2664.0,157985.0,,,,,,
2021-02-26,US_IA,Iowa,24621.0,491323.0,5258.0,163243.0,,,,,,
2021-02-27,US_IA,Iowa,24336.0,515659.0,5971.0,169214.0,,,,,,
2021-02-28,US_IA,Iowa,19031.0,534690.0,9423.0,178637.0,,,,,,
2021-03-01,US_IA,Iowa,12150.0,546840.0,9531.0,188168.0,,,,,,
2021-03-02,US_IA,Iowa,3987.0,550827.0,2047.0,190215.0,,,,,,
2021-03-03,US_IA,Iowa,6599.0,557426.0,6476.0,196691.0,,,,,,
2021-03-04,US_IA,Iowa,10183.0,567609.0,9317.0,206008.0,,,,,,
2021-03-05,US_IA,Iowa,0.0,567609.0,13486.0,219494.0,,,,,,
2021-03-06,US_IA,Iowa,39648.0,607257.0,33767.0,253261.0,,,,,,
2021-03-07,US_IA,Iowa,23921.0,631178.0,21144.0,274405.0,,,,,,
2021-03-08,US_IA,Iowa,16470.0,647648.0,30283.0,304688.0,,136885.0,,154452.0,,13344.0
2021-03-09,US_IA,Iowa,5806.0,653454.0,8746.0,313434.0,5271.0,142156.0,1168.0,155620.0,2307.0,15651.0
2021-03-10,US_IA,Iowa,9946.0,663400.0,9693.0,323127.0,3628.0,145784.0,3855.0,159475.0,2210.0,17861.0
2021-03-11,US_IA,Iowa,16987.0,680387.0,-323127.0,0.0,5166.0,150950.0,7238.0,166713.0,3978.0,21839.0
2021-03-12,US_IA,Iowa,18719.0,699106.0,0.0,0.0,4164.0,155114.0,12192.0,178905.0,3105.0,24944.0
2021-03-13,US_IA,Iowa,0.0,699106.0,359687.0,359687.0,701.0,155815.0,9.0,178914.0,7.0,24951.0
2021-03-14,US_IA,Iowa,35288.0,734394.0,48073.0,407760.0,15614.0,171429.0,29217.0,208131.0,3242.0,28193.0
2021-03-15,US_IA,Iowa,16749.0,751143.0,15613.0,423373.0,6337.0,177766.0,7422.0,215553.0,1854.0,30047.0
2021-03-16,US_IA,Iowa,4639.0,755782.0,5590.0,428963.0,2172.0,179938.0,3272.0,218825.0,144.0,30191.0
2021-03-17,US_IA,Iowa,843.0,756625.0,440.0,429403.0,100.0,180038.0,274.0,219099.0,66.0,30257.0
2021-03-18,US_IA,Iowa,16010.0,772635.0,12279.0,441682.0,4183.0,184221.0,7366.0,226465.0,727.0,30984.0
2021-03-19,US_IA,Iowa,21869.0,794504.0,22763.0,464445.0,8933.0,193154.0,12631.0,239096.0,1198.0,32182.0
2021-03-20,US_IA,Iowa,18977.0,813481.0,21440.0,485885.0,10850.0,204004.0,9601.0,248697.0,989.0,33171.0
2021-03-21,US_IA,Iowa,20219.0,833700.0,17506.0,503391.0,7934.0,211938.0,8470.0,257167.0,1101.0,34272.0
2021-03-22,US_IA,Iowa,13101.0,846801.0,10091.0,513482.0,6239.0,218177.0,3400.0,260567.0,452.0,34724.0
2021-03-23,US_IA,Iowa,5307.0,852108.0,3825.0,517307.0,3108.0,221285.0,615.0,261182.0,101.0,34825.0
2021-03-24,US_IA,Iowa,7948.0,860056.0,6033.0,523340.0,2256.0,223541.0,2810.0,263992.0,965.0,35790.0
2021-03-25,US_IA,Iowa,17269.0,877325.0,6698.0,530038.0,2780.0,226321.0,3536.0,267528.0,382.0,36172.0
2021-03-26,US_IA,Iowa,19366.0,896691.0,14416.0,544454.0,4766.0,231087.0,9370.0,276898.0,279.0,36451.0
2021-03-27,US_IA,Iowa,24750.0,921441.0,17969.0,562423.0,6843.0,237930.0,10137.0,287035.0,989.0,37440.0
2021-03-28,US_IA,Iowa,21436.0,942877.0,23318.0,585741.0,10415.0,248345.0,11234.0,298269.0,1665.0,39105.0
