date,location_key,state_name,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased
2021-06-28,US_NM,New Mexico,148.0,1.0,205438.0,4338.0
2021-06-29,US_NM,New Mexico,46.0,2.0,205484.0,4340.0
2021-06-30,US_NM,New Mexico,58.0,2.0,205542.0,4342.0
2021-07-01,US_NM,New Mexico,87.0,3.0,205629.0,4345.0
2021-07-02,US_NM,New Mexico,86.0,1.0,205715.0,4346.0
2021-07-03,US_NM,New Mexico,0.0,0.0,205715.0,4346.0
2021-07-04,US_NM,New Mexico,0.0,0.0,205715.0,4346.0
2021-07-05,US_NM,New Mexico,0.0,0.0,205715.0,4346.0
2021-07-06,US_NM,New Mexico,200.0,2.0,205915.0,4348.0
2021-07-07,US_NM,New Mexico,81.0,1.0,205996.0,4349.0
2021-07-08,US_NM,New Mexico,132.0,6.0,206128.0,4355.0
2021-07-09,US_NM,New Mexico,124.0,1.0,206252.0,4356.0
2021-07-10,US_NM,New Mexico,0.0,0.0,206252.0,4356.0
2021-07-11,US_NM,New Mexico,0.0,0.0,206252.0,4356.0
2021-07-12,US_NM,New Mexico,299.0,4.0,206551.0,4360.0
2021-07-13,US_NM,New Mexico,115.0,1.0,206666.0,4361.0
2021-07-14,US_NM,New Mexico,180.0,3.0,206846.0,4364.0
2021-07-15,US_NM,New Mexico,156.0,10.0,207002.0,4374.0
2021-07-16,US_NM,New Mexico,187.0,7.0,207189.0,4381.0
2021-07-17,US_NM,New Mexico,0.0,0.0,207189.0,4381.0
2021-07-18,US_NM,New Mexico,0.0,0.0,207189.0,4381.0
2021-07-19,US_NM,New Mexico,377.0,4.0,207566.0,4385.0
2021-07-20,US_NM,New Mexico,135.0,4.0,207701.0,4389.0
2021-07-21,US_NM,New Mexico,271.0,5.0,207972.0,4394.0
2021-07-22,US_NM,New Mexico,271.0,2.0,208243.0,4396.0
2021-07-23,US_NM,New Mexico,244.0,3.0,208487.0,4399.0
2021-07-24,US_NM,New Mexico,0.0,0.0,208487.0,4399.0
2021-07-25,US_NM,New Mexico,0.0,0.0,208487.0,4399.0
2021-07-26,US_NM,New Mexico,631.0,3.0,209118.0,4402.0
2021-07-27,US_NM,New Mexico,238.0,2.0,209356.0,4404.0
2021-07-28,US_NM,New Mexico,328.0,5.0,209684.0,4409.0
2021-07-29,US_NM,New Mexico,401.0,1.0,210085.0,4410.0
2021-07-30,US_NM,New Mexico,331.0,2.0,210416.0,4412.0
2021-07-31,US_NM,New Mexico,0.0,0.0,210416.0,4412.0
2021-08-01,US_NM,New Mexico,0.0,0.0,210416.0,4412.0
2021-08-02,US_NM,New Mexico,1076.0,4.0,211492.0,4416.0
2021-08-03,US_NM,New Mexico,478.0,1.0,211970.0,4417.0
2021-08-04,US_NM,New Mexico,607.0,1.0,212577.0,4418.0
2021-08-05,US_NM,New Mexico,670.0,3.0,213247.0,4421.0
2021-08-06,US_NM,New Mexico,546.0,6.0,213793.0,4427.0
2021-08-07,US_NM,New Mexico,0.0,0.0,213793.0,4427.0
2021-08-08,US_NM,New Mexico,0.0,0.0,213793.0,4427.0
2021-08-09,US_NM,New Mexico,1305.0,0.0,215098.0,4427.0
2021-08-10,US_NM,New Mexico,683.0,5.0,215781.0,4432.0
2021-08-11,US_NM,New Mexico,713.0,7.0,216494.0,4439.0
2021-08-12,US_NM,New Mexico,1279.0,4.0,217773.0,4443.0
2021-08-13,US_NM,New Mexico,796.0,5.0,218569.0,4448.0
2021-08-14,US_NM,New Mexico,0.0,0.0,218569.0,4448.0
2021-08-15,US_NM,New Mexico,0.0,0.0,218569.0,4448.0
2021-08-16,US_NM,New Mexico,1771.0,5.0,220340.0,4453.0
2021-08-17,US_NM,New Mexico,747.0,4.0,221087.0,4457.0
2021-08-18,US_NM,New Mexico,874.0,4.0,221961.0,4461.0
2021-08-19,US_NM,New Mexico,967.0,4.0,222928.0,4465.0
2021-08-20,US_NM,New Mexico,868.0,9.0,223796.0,4474.0
2021-08-21,US_NM,New Mexico,0.0,0.0,223796.0,4474.0
2021-08-22,US_NM,New Mexico,0.0,0.0,223796.0,4474.0
2021-08-23,US_NM,New Mexico,2198.0,9.0,225994.0,4483.0
2021-08-24,US_NM,New Mexico,874.0,2.0,226868.0,4485.0
2021-08-25,US_NM,New Mexico,768.0,5.0,227636.0,4490.0
2021-08-26,US_NM,New Mexico,922.0,9.0,228558.0,4499.0
2021-08-27,US_NM,New Mexico,951.0,8.0,229509.0,4507.0
2021-08-28,US_NM,New Mexico,0.0,0.0,229509.0,4507.0
2021-08-29,US_NM,New Mexico,0.0,0.0,229509.0,4507.0
2021-08-30,US_NM,New Mexico,2276.0,7.0,231785.0,4514.0
2021-08-31,US_NM,New Mexico,829.0,6.0,232614.0,4520.0
2021-09-01,US_NM,New Mexico,873.0,11.0,233487.0,4531.0
2021-09-02,US_NM,New Mexico,988.0,15.0,234475.0,4546.0
2021-09-03,US_NM,New Mexico,915.0,8.0,235390.0,4554.0
2021-09-04,US_NM,New Mexico,0.0,0.0,235390.0,4554.0
2021-09-05,US_NM,New Mexico,0.0,0.0,235390.0,4554.0
2021-09-06,US_NM,New Mexico,0.0,0.0,235390.0,4554.0
2021-09-07,US_NM,New Mexico,2499.0,10.0,237889.0,4564.0
2021-09-08,US_NM,New Mexico,541.0,15.0,238430.0,4579.0
2021-09-09,US_NM,New Mexico,576.0,8.0,239006.0,4587.0
2021-09-10,US_NM,New Mexico,880.0,20.0,239886.0,4607.0
2021-09-11,US_NM,New Mexico,0.0,0.0,239886.0,4607.0
2021-09-12,US_NM,New Mexico,0.0,0.0,239886.0,4607.0
2021-09-13,US_NM,New Mexico,1777.0,14.0,241663.0,4621.0
2021-09-14,US_NM,New Mexico,736.0,12.0,242399.0,4633.0
2021-09-15,US_NM,New Mexico,686.0,18.0,243085.0,4651.0
2021-09-16,US_NM,New Mexico,877.0,13.0,243962.0,4664.0
2021-09-17,US_NM,New Mexico,758.0,13.0,244720.0,4677.0
2021-09-18,US_NM,New Mexico,0.0,0.0,244720.0,4677.0
2021-09-19,US_NM,New Mexico,0.0,0.0,244720.0,4677.0
2021-09-20,US_NM,New Mexico,1509.0,14.0,246229.0,4691.0
2021-09-21,US_NM,New Mexico,410.0,11.0,246639.0,4702.0
2021-09-22,US_NM,New Mexico,714.0,19.0,247353.0,4721.0
2021-09-23,US_NM,New Mexico,722.0,16.0,248075.0,4737.0
2021-09-24,US_NM,New Mexico,713.0,14.0,248788.0,4751.0
2021-09-25,US_NM,New Mexico,0.0,0.0,248788.0,4751.0
2021-09-26,US_NM,New Mexico,0.0,0.0,248788.0,4751.0
2021-09-27,US_NM,New Mexico,1986.0,15.0,250774.0,4766.0
2021-09-28,US_NM,New Mexico,610.0,12.0,251384.0,4778.0
2021-09-29,US_NM,New Mexico,633.0,12.0,252017.0,4790.0
2021-09-30,US_NM,New Mexico,1007.0,13.0,253024.0,4803.0
2021-10-01,US_NM,New Mexico,791.0,11.0,253815.0,4814.0
2021-10-02,US_NM,New Mexico,0.0,0.0,253815.0,4814.0
2021-10-03,US_NM,New Mexico,0.0,0.0,253815.0,4814.0
2021-10-04,US_NM,New Mexico,1762.0,11.0,255577.0,4825.0
2021-10-05,US_NM,New Mexico,538.0,7.0,256115.0,4832.0
2021-10-06,US_NM,New Mexico,832.0,10.0,256947.0,4842.0
2021-10-07,US_NM,New Mexico,1023.0,14.0,257970.0,4856.0
2021-10-08,US_NM,New Mexico,973.0,15.0,258943.0,4871.0
2021-10-09,US_NM,New Mexico,0.0,0.0,258943.0,4871.0
2021-10-10,US_NM,New Mexico,0.0,0.0,258943.0,4871.0
2021-10-11,US_NM,New Mexico,0.0,0.0,258943.0,4871.0
2021-10-12,US_NM,New Mexico,2427.0,16.0,261370.0,4887.0
2021-10-13,US_NM,New Mexico,708.0,14.0,262078.0,4901.0
2021-10-14,US_NM,New Mexico,876.0,20.0,262954.0,4921.0
2021-10-15,US_NM,New Mexico,801.0,11.0,263755.0,4932.0
2021-10-16,US_NM,New Mexico,0.0,0.0,263755.0,4932.0
2021-10-17,US_NM,New Mexico,0.0,0.0,263755.0,4932.0
2021-10-18,US_NM,New Mexico,1877.0,12.0,265632.0,4944.0
2021-10-19,US_NM,New Mexico,516.0,10.0,266148.0,4954.0
2021-10-20,US_NM,New Mexico,629.0,14.0,266777.0,4968.0
2021-10-21,US_NM,New Mexico,1132.0,7.0,267909.0,4975.0
2021-10-22,US_NM,New Mexico,982.0,14.0,268891.0,4989.0
2021-10-23,US_NM,New Mexico,0.0,0.0,268891.0,4989.0
2021-10-24,US_NM,New Mexico,0.0,0.0,268891.0,4989.0
2021-10-25,US_NM,New Mexico,2321.0,15.0,271212.0,5004.0
2021-10-26,US_NM,New Mexico,686.0,10.0,271898.0,5014.0
2021-10-27,US_NM,New Mexico,957.0,15.0,272855.0,5029.0
2021-10-28,US_NM,New Mexico,1300.0,12.0,274155.0,5041.0
2021-10-29,US_NM,New Mexico,1054.0,10.0,275209.0,5051.0
2021-10-30,US_NM,New Mexico,0.0,0.0,275209.0,5051.0
2021-10-31,US_NM,New Mexico,0.0,0.0,275209.0,5051.0
2021-11-01,US_NM,New Mexico,2626.0,12.0,277835.0,5063.0
2021-11-02,US_NM,New Mexico,674.0,12.0,278509.0,5075.0
2021-11-03,US_NM,New Mexico,1161.0,12.0,279670.0,5087.0
2021-11-04,US_NM,New Mexico,1612.0,16.0,281282.0,5103.0
2021-11-05,US_NM,New Mexico,1460.0,12.0,282742.0,5115.0
2021-11-06,US_NM,New Mexico,0.0,0.0,282742.0,5115.0
2021-11-07,US_NM,New Mexico,0.0,0.0,282742.0,5115.0
2021-11-08,US_NM,New Mexico,3344.0,11.0,286086.0,5126.0
2021-11-09,US_NM,New Mexico,1135.0,11.0,287221.0,5137.0
2021-11-10,US_NM,New Mexico,1336.0,13.0,288557.0,5150.0
2021-11-11,US_NM,New Mexico,0.0,0.0,288557.0,5150.0
2021-11-12,US_NM,New Mexico,3521.0,21.0,292078.0,5171.0
2021-11-13,US_NM,New Mexico,0.0,0.0,292078.0,5171.0
2021-11-14,US_NM,New Mexico,0.0,0.0,292078.0,5171.0
2021-11-15,US_NM,New Mexico,3689.0,22.0,295767.0,5193.0
2021-11-16,US_NM,New Mexico,1023.0,12.0,296790.0,5205.0
2021-11-17,US_NM,New Mexico,1523.0,12.0,298313.0,5217.0
2021-11-18,US_NM,New Mexico,1788.0,23.0,300101.0,5240.0
2021-11-19,US_NM,New Mexico,1836.0,25.0,301937.0,5265.0
2021-11-20,US_NM,New Mexico,0.0,0.0,301937.0,5265.0
2021-11-21,US_NM,New Mexico,0.0,0.0,301937.0,5265.0
2021-11-22,US_NM,New Mexico,3642.0,14.0,305579.0,5279.0
2021-11-23,US_NM,New Mexico,1164.0,12.0,306743.0,5291.0
2021-11-24,US_NM,New Mexico,1409.0,21.0,308152.0,5312.0
2021-11-25,US_NM,New Mexico,0.0,0.0,308152.0,5312.0
2021-11-26,US_NM,New Mexico,0.0,0.0,308152.0,5312.0
2021-11-27,US_NM,New Mexico,0.0,0.0,308152.0,5312.0
2021-11-28,US_NM,New Mexico,0.0,0.0,308152.0,5312.0
2021-11-29,US_NM,New Mexico,4987.0,45.0,313139.0,5357.0
2021-11-30,US_NM,New Mexico,1125.0,12.0,314264.0,5369.0
2021-12-01,US_NM,New Mexico,1825.0,12.0,316089.0,5381.0
2021-12-02,US_NM,New Mexico,2046.0,14.0,318135.0,5395.0
2021-12-03,US_NM,New Mexico,2385.0,14.0,320520.0,5409.0
2021-12-04,US_NM,New Mexico,0.0,0.0,320520.0,5409.0
2021-12-05,US_NM,New Mexico,0.0,0.0,320520.0,5409.0
2021-12-06,US_NM,New Mexico,3791.0,12.0,324311.0,5421.0
2021-12-07,US_NM,New Mexico,961.0,11.0,325272.0,5432.0
2021-12-08,US_NM,New Mexico,1441.0,15.0,326713.0,5447.0
2021-12-09,US_NM,New Mexico,1619.0,14.0,328332.0,5461.0
2020-01-22,US_NV,Nevada,0.0,0.0,0.0,0.0
2020-01-23,US_NV,Nevada,0.0,0.0,0.0,0.0
2020-01-24,US_NV,Nevada,0.0,0.0,0.0,0.0
2020-01-25,US_NV,Nevada,0.0,0.0,0.0,0.0
2020-01-26,US_NV,Nevada,0.0,0.0,0.0,0.0
2020-01-27,US_NV,Nevada,0.0,0.0,0.0,0.0
2020-01-28,US_NV,Nevada,0.0,0.0,0.0,0.0
2020-01-29,US_NV,Nevada,0.0,0.0,0.0,0.0
2020-01-30,US_NV,Nevada,0.0,0.0,0.0,0.0
2020-01-31,US_NV,Nevada,0.0,0.0,0.0,0.0
2020-02-01,US_NV,Nevada,0.0,0.0,0.0,0.0
2020-02-02,US_NV,Nevada,0.0,0.0,0.0,0.0
2020-02-03,US_NV,Nevada,0.0,0.0,0.0,0.0
2020-02-04,US_NV,Nevada,0.0,0.0,0.0,0.0
2020-02-05,US_NV,Nevada,0.0,0.0,0.0,0.0
2020-02-06,US_NV,Nevada,0.0,0.0,0.0,0.0
2020-02-07,US_NV,Nevada,0.0,0.0,0.0,0.0
2020-02-08,US_NV,Nevada,0.0,0.0,0.0,0.0
2020-02-09,US_NV,Nevada,0.0,0.0,0.0,0.0
2020-02-10,US_NV,Nevada,0.0,0.0,0.0,0.0
2020-02-11,US_NV,Nevada,0.0,0.0,0.0,0.0
2020-02-12,US_NV,Nevada,0.0,0.0,0.0,0.0
2020-02-13,US_NV,Nevada,0.0,0.0,0.0,0.0
2020-02-14,US_NV,Nevada,0.0,0.0,0.0,0.0
2020-02-15,US_NV,Nevada,0.0,0.0,0.0,0.0
2020-02-16,US_NV,Nevada,0.0,0.0,0.0,0.0
2020-02-17,US_NV,Nevada,0.0,0.0,0.0,0.0
2020-02-18,US_NV,Nevada,0.0,0.0,0.0,0.0
2020-02-19,US_NV,Nevada,0.0,0.0,0.0,0.0
2020-02-20,US_NV,Nevada,0.0,0.0,0.0,0.0
2020-02-21,US_NV,Nevada,0.0,0.0,0.0,0.0
2020-02-22,US_NV,Nevada,0.0,0.0,0.0,0.0
2020-02-23,US_NV,Nevada,0.0,0.0,0.0,0.0
2020-02-24,US_NV,Nevada,0.0,0.0,0.0,0.0
2020-02-25,US_NV,Nevada,0.0,0.0,0.0,0.0
2020-02-26,US_NV,Nevada,0.0,0.0,0.0,0.0
2020-02-27,US_NV,Nevada,0.0,0.0,0.0,0.0
2020-02-28,US_NV,Nevada,0.0,0.0,0.0,0.0
2020-02-29,US_NV,Nevada,0.0,0.0,0.0,0.0
2020-03-01,US_NV,Nevada,0.0,0.0,0.0,0.0
2020-03-02,US_NV,Nevada,0.0,0.0,0.0,0.0
2020-03-03,US_NV,Nevada,0.0,0.0,0.0,0.0
2020-03-04,US_NV,Nevada,0.0,0.0,0.0,0.0
2020-03-05,US_NV,Nevada,0.0,0.0,1.0,0.0
2020-03-06,US_NV,Nevada,2.0,0.0,3.0,0.0
2020-03-07,US_NV,Nevada,1.0,0.0,4.0,0.0
2020-03-08,US_NV,Nevada,0.0,0.0,4.0,0.0
2020-03-09,US_NV,Nevada,1.0,0.0,5.0,0.0
2020-03-10,US_NV,Nevada,0.0,0.0,5.0,0.0
2020-03-11,US_NV,Nevada,4.0,0.0,9.0,0.0
2020-03-12,US_NV,Nevada,3.0,0.0,12.0,0.0
2020-03-13,US_NV,Nevada,10.0,0.0,22.0,0.0
2020-03-14,US_NV,Nevada,12.0,0.0,34.0,0.0
2020-03-15,US_NV,Nevada,11.0,1.0,45.0,1.0
2020-03-16,US_NV,Nevada,18.0,0.0,63.0,1.0
2020-03-17,US_NV,Nevada,10.0,0.0,73.0,1.0
2020-03-18,US_NV,Nevada,5.0,1.0,78.0,2.0
2020-03-19,US_NV,Nevada,23.0,1.0,101.0,3.0
2020-03-20,US_NV,Nevada,8.0,0.0,109.0,3.0
2020-03-21,US_NV,Nevada,15.0,2.0,124.0,5.0
2020-03-22,US_NV,Nevada,30.0,2.0,154.0,7.0
2020-03-23,US_NV,Nevada,36.0,1.0,190.0,8.0
2020-03-24,US_NV,Nevada,88.0,5.0,278.0,13.0
2020-03-25,US_NV,Nevada,43.0,0.0,321.0,13.0
2020-03-26,US_NV,Nevada,99.0,4.0,420.0,17.0
2020-03-27,US_NV,Nevada,115.0,4.0,535.0,21.0
2020-03-28,US_NV,Nevada,86.0,4.0,621.0,25.0
2020-03-29,US_NV,Nevada,117.0,3.0,738.0,28.0
2020-03-30,US_NV,Nevada,258.0,4.0,996.0,32.0
2020-03-31,US_NV,Nevada,117.0,5.0,1113.0,37.0
2020-04-01,US_NV,Nevada,166.0,8.0,1279.0,45.0
2020-04-02,US_NV,Nevada,179.0,6.0,1458.0,51.0
2020-04-03,US_NV,Nevada,56.0,8.0,1514.0,59.0
2020-04-04,US_NV,Nevada,228.0,11.0,1742.0,70.0
2020-04-05,US_NV,Nevada,94.0,6.0,1836.0,76.0
2020-04-06,US_NV,Nevada,117.0,3.0,1953.0,79.0
2020-04-07,US_NV,Nevada,134.0,12.0,2087.0,91.0
2020-04-08,US_NV,Nevada,231.0,10.0,2318.0,101.0
2020-04-09,US_NV,Nevada,138.0,9.0,2456.0,110.0
2020-04-10,US_NV,Nevada,128.0,10.0,2584.0,120.0
2020-04-11,US_NV,Nevada,116.0,5.0,2700.0,125.0
2020-04-12,US_NV,Nevada,136.0,3.0,2836.0,128.0
2020-04-13,US_NV,Nevada,135.0,5.0,2971.0,133.0
2020-04-14,US_NV,Nevada,117.0,8.0,3088.0,141.0
2020-04-15,US_NV,Nevada,123.0,9.0,3211.0,150.0
2020-04-16,US_NV,Nevada,110.0,8.0,3321.0,158.0
2020-04-17,US_NV,Nevada,203.0,4.0,3524.0,162.0
2020-04-18,US_NV,Nevada,102.0,6.0,3626.0,168.0
2020-04-19,US_NV,Nevada,102.0,4.0,3728.0,172.0
2020-04-20,US_NV,Nevada,102.0,8.0,3830.0,180.0
2020-04-21,US_NV,Nevada,107.0,13.0,3937.0,193.0
2020-04-22,US_NV,Nevada,144.0,8.0,4081.0,201.0
2020-04-23,US_NV,Nevada,127.0,9.0,4208.0,210.0
2020-04-24,US_NV,Nevada,190.0,6.0,4398.0,216.0
2020-04-25,US_NV,Nevada,141.0,13.0,4539.0,229.0
2020-04-26,US_NV,Nevada,63.0,6.0,4602.0,235.0
2020-04-27,US_NV,Nevada,88.0,10.0,4690.0,245.0
2020-04-28,US_NV,Nevada,115.0,6.0,4805.0,251.0
2020-04-29,US_NV,Nevada,93.0,6.0,4898.0,257.0
2020-04-30,US_NV,Nevada,100.0,12.0,4998.0,269.0
2020-05-01,US_NV,Nevada,229.0,8.0,5227.0,277.0
2020-05-02,US_NV,Nevada,84.0,4.0,5311.0,281.0
2020-05-03,US_NV,Nevada,112.0,6.0,5423.0,287.0
2020-05-04,US_NV,Nevada,68.0,5.0,5491.0,292.0
2020-05-05,US_NV,Nevada,103.0,5.0,5594.0,297.0
2020-05-06,US_NV,Nevada,69.0,14.0,5663.0,311.0
2020-05-07,US_NV,Nevada,103.0,9.0,5766.0,320.0
2020-05-08,US_NV,Nevada,118.0,8.0,5884.0,328.0
2020-05-09,US_NV,Nevada,144.0,6.0,6028.0,334.0
2020-05-10,US_NV,Nevada,70.0,5.0,6098.0,339.0
2020-05-11,US_NV,Nevada,54.0,5.0,6152.0,344.0
2020-05-12,US_NV,Nevada,159.0,6.0,6311.0,350.0
2020-05-13,US_NV,Nevada,83.0,5.0,6394.0,355.0
2020-05-14,US_NV,Nevada,105.0,3.0,6499.0,358.0
2020-05-15,US_NV,Nevada,115.0,10.0,6614.0,368.0
2020-05-16,US_NV,Nevada,95.0,1.0,6709.0,369.0
2020-05-17,US_NV,Nevada,148.0,6.0,6857.0,375.0
2020-05-18,US_NV,Nevada,49.0,8.0,6906.0,383.0
2020-05-19,US_NV,Nevada,140.0,7.0,7046.0,390.0
2020-05-20,US_NV,Nevada,120.0,3.0,7166.0,393.0
2020-05-21,US_NV,Nevada,89.0,4.0,7255.0,397.0
2020-05-22,US_NV,Nevada,146.0,3.0,7401.0,400.0
2020-05-23,US_NV,Nevada,295.0,4.0,7696.0,404.0
2020-05-24,US_NV,Nevada,74.0,4.0,7770.0,408.0
2020-05-25,US_NV,Nevada,109.0,2.0,7879.0,410.0
2020-05-26,US_NV,Nevada,118.0,2.0,7997.0,412.0
2020-05-27,US_NV,Nevada,116.0,4.0,8113.0,416.0
2020-05-28,US_NV,Nevada,95.0,9.0,8208.0,425.0
2020-05-29,US_NV,Nevada,142.0,10.0,8350.0,435.0
2020-05-30,US_NV,Nevada,145.0,4.0,8495.0,439.0
2020-05-31,US_NV,Nevada,98.0,5.0,8593.0,444.0
2020-06-01,US_NV,Nevada,95.0,1.0,8688.0,445.0
2020-06-02,US_NV,Nevada,142.0,7.0,8830.0,452.0
2020-06-03,US_NV,Nevada,101.0,3.0,8931.0,455.0
2020-06-04,US_NV,Nevada,159.0,5.0,9090.0,460.0
2020-06-05,US_NV,Nevada,176.0,0.0,9266.0,460.0
2020-06-06,US_NV,Nevada,194.0,3.0,9460.0,463.0
2020-06-07,US_NV,Nevada,189.0,2.0,9649.0,465.0
2020-06-08,US_NV,Nevada,137.0,4.0,9786.0,469.0
2020-06-09,US_NV,Nevada,244.0,3.0,10030.0,472.0
2020-06-10,US_NV,Nevada,134.0,2.0,10164.0,474.0
2020-06-11,US_NV,Nevada,235.0,1.0,10399.0,475.0
2020-06-12,US_NV,Nevada,277.0,0.0,10676.0,475.0
2020-06-13,US_NV,Nevada,270.0,3.0,10946.0,478.0
2020-06-14,US_NV,Nevada,227.0,1.0,11173.0,479.0
2020-06-15,US_NV,Nevada,106.0,4.0,11279.0,483.0
2020-06-16,US_NV,Nevada,379.0,2.0,11658.0,485.0
2020-06-17,US_NV,Nevada,184.0,1.0,11842.0,486.0
2020-06-18,US_NV,Nevada,234.0,3.0,12076.0,489.0
2020-06-19,US_NV,Nevada,410.0,2.0,12486.0,491.0
2020-06-20,US_NV,Nevada,445.0,0.0,12931.0,491.0
2020-06-21,US_NV,Nevada,274.0,1.0,13205.0,492.0
2020-06-22,US_NV,Nevada,330.0,0.0,13535.0,492.0
2020-06-23,US_NV,Nevada,462.0,0.0,13997.0,492.0
2020-06-24,US_NV,Nevada,595.0,2.0,14592.0,494.0
2020-06-25,US_NV,Nevada,887.0,1.0,15479.0,495.0
2020-06-26,US_NV,Nevada,381.0,3.0,15860.0,498.0
2020-06-27,US_NV,Nevada,479.0,2.0,16339.0,500.0
2020-06-28,US_NV,Nevada,821.0,0.0,17160.0,500.0
2020-06-29,US_NV,Nevada,734.0,4.0,17894.0,504.0
2020-06-30,US_NV,Nevada,562.0,3.0,18456.0,507.0
2020-07-01,US_NV,Nevada,645.0,4.0,19101.0,511.0
2020-07-02,US_NV,Nevada,632.0,14.0,19733.0,525.0
2020-07-03,US_NV,Nevada,985.0,3.0,20718.0,528.0
2020-07-04,US_NV,Nevada,857.0,2.0,21575.0,530.0
2020-07-05,US_NV,Nevada,843.0,4.0,22418.0,534.0
2020-07-06,US_NV,Nevada,491.0,3.0,22909.0,537.0
2020-07-07,US_NV,Nevada,876.0,11.0,23785.0,548.0
2020-07-08,US_NV,Nevada,516.0,5.0,24301.0,553.0
2020-07-09,US_NV,Nevada,603.0,18.0,24904.0,571.0
2020-07-10,US_NV,Nevada,1004.0,8.0,25908.0,579.0
2020-07-11,US_NV,Nevada,930.0,13.0,26838.0,592.0
2020-07-12,US_NV,Nevada,845.0,1.0,27683.0,593.0
2020-07-13,US_NV,Nevada,832.0,0.0,28515.0,593.0
2020-07-14,US_NV,Nevada,1104.0,19.0,29619.0,612.0
2020-07-15,US_NV,Nevada,849.0,6.0,30468.0,618.0
2020-07-16,US_NV,Nevada,1447.0,8.0,31915.0,626.0
2020-07-17,US_NV,Nevada,1380.0,11.0,33295.0,637.0
2020-07-18,US_NV,Nevada,1182.0,9.0,34477.0,646.0
2020-07-19,US_NV,Nevada,1288.0,1.0,35765.0,647.0
2020-07-20,US_NV,Nevada,948.0,1.0,36713.0,648.0
2020-07-21,US_NV,Nevada,815.0,28.0,37528.0,676.0
2020-07-22,US_NV,Nevada,1129.0,28.0,38657.0,704.0
2020-07-23,US_NV,Nevada,1262.0,5.0,39919.0,709.0
2020-07-24,US_NV,Nevada,966.0,13.0,40885.0,722.0
2020-07-25,US_NV,Nevada,931.0,10.0,41816.0,732.0
2020-07-26,US_NV,Nevada,1018.0,2.0,42834.0,734.0
2020-07-27,US_NV,Nevada,997.0,5.0,43831.0,739.0
2020-07-28,US_NV,Nevada,1105.0,20.0,44936.0,759.0
2020-07-29,US_NV,Nevada,870.0,21.0,45806.0,780.0
2020-07-30,US_NV,Nevada,1018.0,21.0,46824.0,801.0
2020-07-31,US_NV,Nevada,1264.0,29.0,48088.0,830.0
2020-08-01,US_NV,Nevada,986.0,2.0,49074.0,832.0
2020-08-02,US_NV,Nevada,1131.0,0.0,50205.0,832.0
2020-08-03,US_NV,Nevada,994.0,15.0,51199.0,847.0
2020-08-04,US_NV,Nevada,980.0,15.0,52179.0,862.0
2020-08-05,US_NV,Nevada,649.0,28.0,52828.0,890.0
2020-08-06,US_NV,Nevada,729.0,10.0,53557.0,900.0
2020-08-07,US_NV,Nevada,976.0,20.0,54533.0,920.0
2020-08-08,US_NV,Nevada,886.0,29.0,55419.0,949.0
2020-08-09,US_NV,Nevada,811.0,8.0,56230.0,957.0
2020-08-10,US_NV,Nevada,742.0,6.0,56972.0,963.0
2020-08-11,US_NV,Nevada,548.0,18.0,57520.0,981.0
2020-08-12,US_NV,Nevada,528.0,15.0,58048.0,996.0
2020-08-13,US_NV,Nevada,602.0,34.0,58650.0,1030.0
2020-08-14,US_NV,Nevada,1099.0,15.0,59749.0,1045.0
2020-08-15,US_NV,Nevada,859.0,24.0,60608.0,1069.0
2020-08-16,US_NV,Nevada,697.0,3.0,61305.0,1072.0
2020-08-17,US_NV,Nevada,662.0,5.0,61967.0,1077.0
2020-08-18,US_NV,Nevada,672.0,25.0,62639.0,1102.0
2020-08-19,US_NV,Nevada,389.0,32.0,63028.0,1134.0
2020-08-20,US_NV,Nevada,556.0,38.0,63584.0,1172.0
2020-08-21,US_NV,Nevada,849.0,13.0,64433.0,1185.0
2020-08-22,US_NV,Nevada,636.0,12.0,65069.0,1197.0
2020-08-23,US_NV,Nevada,532.0,0.0,65601.0,1197.0
2020-08-24,US_NV,Nevada,409.0,3.0,66010.0,1200.0
2020-08-25,US_NV,Nevada,403.0,30.0,66413.0,1230.0
2020-08-26,US_NV,Nevada,253.0,20.0,66666.0,1250.0
2020-08-27,US_NV,Nevada,554.0,21.0,67220.0,1271.0
2020-08-28,US_NV,Nevada,632.0,16.0,67852.0,1287.0
2020-08-29,US_NV,Nevada,609.0,15.0,68461.0,1302.0
2020-08-30,US_NV,Nevada,447.0,0.0,68908.0,1302.0
2020-08-31,US_NV,Nevada,320.0,3.0,69228.0,1305.0
2020-09-01,US_NV,Nevada,405.0,8.0,69633.0,1313.0
2020-09-02,US_NV,Nevada,239.0,23.0,69872.0,1336.0
2020-09-03,US_NV,Nevada,351.0,27.0,70223.0,1363.0
2020-09-04,US_NV,Nevada,489.0,12.0,70712.0,1375.0
2020-09-05,US_NV,Nevada,390.0,13.0,71102.0,1388.0
2020-09-06,US_NV,Nevada,508.0,1.0,71610.0,1389.0
2020-09-07,US_NV,Nevada,357.0,4.0,71967.0,1393.0
2020-09-08,US_NV,Nevada,137.0,0.0,72104.0,1393.0
2020-09-09,US_NV,Nevada,154.0,19.0,72258.0,1412.0
2020-09-10,US_NV,Nevada,288.0,17.0,72546.0,1429.0
2020-09-11,US_NV,Nevada,260.0,10.0,72806.0,1439.0
2020-09-12,US_NV,Nevada,414.0,10.0,73220.0,1449.0
